image_hr,image_lr
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0388.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0388x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0389.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0389x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0390.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0390x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0391.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0391x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0392.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0392x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0393.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0393x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0394.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0394x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0395.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0395x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0396.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0396x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0397.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0397x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0398.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0398x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0399.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0399x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0400.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0400x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0401.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0401x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0402.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0402x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0403.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0403x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0404.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0404x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0405.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0405x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0406.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0406x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0407.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0407x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0408.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0408x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0409.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0409x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0410.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0410x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0411.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0411x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0412.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0412x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0413.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0413x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0414.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0414x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0415.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0415x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0416.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0416x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0417.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0417x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0418.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0418x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0419.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0419x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0420.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0420x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0421.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0421x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0422.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0422x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0423.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0423x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0424.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0424x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0425.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0425x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0426.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0426x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0427.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0427x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0428.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0428x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0429.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0429x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0430.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0430x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0431.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0431x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0432.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0432x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0433.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0433x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0434.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0434x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0435.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0435x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0436.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0436x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0437.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0437x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0438.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0438x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0439.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0439x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0440.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0440x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0441.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0441x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0442.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0442x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0443.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0443x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0444.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0444x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0445.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0445x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0446.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0446x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0447.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0447x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0448.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0448x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0449.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0449x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0450.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0450x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0451.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0451x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0452.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0452x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0453.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0453x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0454.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0454x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0455.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0455x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0456.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0456x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0457.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0457x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0458.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0458x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0459.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0459x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0460.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0460x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0461.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0461x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0462.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0462x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0463.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0463x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0464.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0464x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0465.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0465x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0466.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0466x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0467.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0467x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0468.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0468x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0469.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0469x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0470.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0470x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0471.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0471x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0472.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0472x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0473.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0473x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0474.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0474x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0475.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0475x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0476.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0476x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0477.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0477x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0478.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0478x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0479.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0479x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0480.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0480x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0481.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0481x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0482.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0482x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0483.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0483x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0484.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0484x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0485.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0485x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0486.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0486x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0487.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0487x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0488.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0488x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0489.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0489x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0490.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0490x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0491.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0491x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0492.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0492x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0493.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0493x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0494.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0494x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0495.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0495x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0496.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0496x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0497.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0497x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0498.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0498x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0499.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0499x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0500.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0500x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0501.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0501x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0502.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0502x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0503.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0503x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0504.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0504x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0505.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0505x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0506.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0506x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0507.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0507x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0508.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0508x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0509.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0509x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0510.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0510x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0511.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0511x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0512.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0512x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0513.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0513x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0514.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0514x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0515.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0515x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0516.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0516x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0517.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0517x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0518.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0518x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0519.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0519x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0520.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0520x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0521.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0521x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0522.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0522x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0523.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0523x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0524.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0524x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0525.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0525x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0526.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0526x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0527.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0527x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0528.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0528x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0529.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0529x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0530.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0530x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0531.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0531x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0532.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0532x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0533.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0533x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0534.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0534x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0535.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0535x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0536.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0536x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0537.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0537x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0538.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0538x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0539.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0539x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0540.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0540x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0541.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0541x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0542.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0542x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0543.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0543x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0544.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0544x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0545.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0545x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0546.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0546x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0547.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0547x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0548.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0548x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0549.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0549x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0550.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0550x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0551.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0551x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0552.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0552x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0553.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0553x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0554.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0554x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0555.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0555x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0556.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0556x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0557.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0557x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0558.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0558x8.png
/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_HR/0559.png,/home/ubuntu/fastestimator_data/DRLN/DIV2K_train_LR_x8/0559x8.png
